chunk_id,document_id,lexical_token_count,bge_m3_token_count,difference,ratio,over_1200,over_1500,over_model_limit,contains_table,contains_formula_placeholder,contains_image_placeholder,provenance_status
DOC000047-C0402,DOC000047,127,158,31,1.2441,0,0,0,0,0,1,page_resolved
DOC000047-C0403,DOC000047,776,673,-103,0.8673,0,0,0,1,0,0,page_resolved
DOC000047-C0404,DOC000047,317,389,72,1.2271,0,0,0,0,0,0,page_resolved
DOC000047-C0405,DOC000047,4848,3371,-1477,0.6953,1,1,0,1,0,0,page_resolved
DOC000047-C0406,DOC000047,3400,2190,-1210,0.6441,1,1,0,1,0,0,page_resolved
DOC000047-C0407,DOC000047,631,782,151,1.2393,0,0,0,0,1,0,page_resolved
DOC000047-C0408,DOC000047,795,912,117,1.1472,0,0,0,1,0,0,page_resolved
DOC000047-C0409,DOC000047,689,859,170,1.2467,0,0,0,0,0,0,page_resolved
DOC000047-C0410,DOC000047,1076,1360,284,1.2639,1,0,0,0,1,1,page_resolved
DOC000047-C0411,DOC000047,799,1021,222,1.2778,0,0,0,0,0,1,page_resolved
DOC000047-C0412,DOC000047,860,1090,230,1.2674,0,0,0,0,0,1,page_resolved
DOC000047-C0413,DOC000047,573,761,188,1.3281,0,0,0,0,0,0,page_resolved
DOC000047-C0414,DOC000047,828,1043,215,1.2597,0,0,0,0,0,1,page_resolved
DOC000047-C0415,DOC000047,869,1053,184,1.2117,0,0,0,0,0,1,page_resolved
DOC000047-C0416,DOC000047,489,605,116,1.2372,0,0,0,0,0,0,page_resolved
DOC000047-C0417,DOC000047,1200,1438,238,1.1983,1,0,0,1,0,1,page_resolved
DOC000047-C0418,DOC000047,988,1075,87,1.0881,0,0,0,1,0,1,page_resolved
DOC000047-C0419,DOC000047,730,882,152,1.2082,0,0,0,0,1,1,page_resolved
DOC000047-C0420,DOC000047,783,900,117,1.1494,0,0,0,1,0,0,page_resolved
DOC000047-C0421,DOC000047,1416,1678,262,1.1850,1,1,0,1,0,0,page_resolved
DOC000047-C0422,DOC000047,874,620,-254,0.7094,0,0,0,1,0,1,page_resolved
DOC000047-C0423,DOC000047,710,719,9,1.0127,0,0,0,1,0,0,page_resolved
DOC000047-C0424,DOC000047,797,707,-90,0.8871,0,0,0,1,0,0,page_resolved
DOC000047-C0425,DOC000047,997,1247,250,1.2508,1,0,0,1,0,0,page_resolved
DOC000047-C0426,DOC000047,924,1156,232,1.2511,0,0,0,0,1,0,page_resolved
DOC000047-C0427,DOC000047,525,635,110,1.2095,0,0,0,0,1,0,page_resolved
DOC000047-C0428,DOC000047,930,922,-8,0.9914,0,0,0,1,1,1,page_resolved
DOC000047-C0429,DOC000047,827,1268,441,1.5333,1,0,0,1,0,0,page_resolved
DOC000047-C0430,DOC000047,474,776,302,1.6371,0,0,0,0,0,0,page_resolved
DOC000047-C0431,DOC000047,676,1046,370,1.5473,0,0,0,1,0,0,page_resolved
DOC000047-C0432,DOC000047,634,969,335,1.5284,0,0,0,1,0,0,page_resolved
DOC000047-C0433,DOC000047,369,459,90,1.2439,0,0,0,0,0,1,page_resolved
DOC000047-C0434,DOC000047,663,880,217,1.3273,0,0,0,0,0,1,page_resolved
DOC000054-C0001,DOC000054,64,85,21,1.3281,0,0,0,0,0,0,section_resolved
DOC000055-C0001,DOC000055,64,87,23,1.3594,0,0,0,0,0,0,section_resolved
DOC000056-C0001,DOC000056,74,157,83,2.1216,0,0,0,0,0,0,source_only
DOC000057-C0001,DOC000057,60,102,42,1.7000,0,0,0,0,0,0,section_resolved
DOC000061-C0001,DOC000061,480,810,330,1.6875,0,0,0,0,0,0,source_only
DOC000066-C0001,DOC000066,1200,1826,626,1.5217,1,1,0,0,0,1,section_resolved
DOC000066-C0002,DOC000066,821,952,131,1.1596,0,0,0,1,0,1,section_resolved
DOC000066-C0003,DOC000066,1132,1350,218,1.1926,1,0,0,1,0,0,section_resolved
DOC000066-C0004,DOC000066,887,1386,499,1.5626,1,0,0,0,0,1,section_resolved
DOC000066-C0005,DOC000066,74,110,36,1.4865,0,0,0,0,0,1,section_resolved
DOC000066-C0006,DOC000066,718,782,64,1.0891,0,0,0,1,0,1,section_resolved
DOC000067-C0001,DOC000067,827,1272,445,1.5381,1,0,0,0,0,1,section_resolved
DOC000067-C0002,DOC000067,514,846,332,1.6459,0,0,0,0,0,1,section_resolved
DOC000067-C0003,DOC000067,24,51,27,2.1250,0,0,0,0,0,1,section_resolved
DOC000067-C0004,DOC000067,101,177,76,1.7525,0,0,0,0,0,0,section_resolved
DOC000067-C0005,DOC000067,93,137,44,1.4731,0,0,0,0,0,1,section_resolved
DOC000068-C0001,DOC000068,191,301,110,1.5759,0,0,0,0,0,1,section_resolved
DOC000068-C0002,DOC000068,300,457,157,1.5233,0,0,0,0,0,1,section_resolved
DOC000068-C0003,DOC000068,29,48,19,1.6552,0,0,0,0,0,1,section_resolved
DOC000068-C0004,DOC000068,28,44,16,1.5714,0,0,0,0,0,1,section_resolved
DOC000068-C0005,DOC000068,23,35,12,1.5217,0,0,0,0,0,1,section_resolved
DOC000068-C0006,DOC000068,21,34,13,1.6190,0,0,0,0,0,1,section_resolved
DOC000068-C0007,DOC000068,19,31,12,1.6316,0,0,0,0,0,1,section_resolved
DOC000068-C0008,DOC000068,43,58,15,1.3488,0,0,0,0,0,1,section_resolved
DOC000068-C0009,DOC000068,23,31,8,1.3478,0,0,0,0,0,1,section_resolved
DOC000068-C0010,DOC000068,61,83,22,1.3607,0,0,0,0,0,1,section_resolved
DOC000068-C0011,DOC000068,29,48,19,1.6552,0,0,0,0,0,1,section_resolved
DOC000068-C0012,DOC000068,27,50,23,1.8519,0,0,0,0,0,1,section_resolved
DOC000068-C0013,DOC000068,29,38,9,1.3103,0,0,0,0,0,1,section_resolved
DOC000068-C0014,DOC000068,28,42,14,1.5000,0,0,0,0,0,1,section_resolved
DOC000068-C0015,DOC000068,57,96,39,1.6842,0,0,0,0,0,1,section_resolved
DOC000068-C0016,DOC000068,21,30,9,1.4286,0,0,0,0,0,1,section_resolved
DOC000068-C0017,DOC000068,32,42,10,1.3125,0,0,0,0,0,1,section_resolved
DOC000068-C0018,DOC000068,25,40,15,1.6000,0,0,0,0,0,1,section_resolved
DOC000068-C0019,DOC000068,48,65,17,1.3542,0,0,0,0,0,1,section_resolved
DOC000068-C0020,DOC000068,23,31,8,1.3478,0,0,0,0,0,1,section_resolved
DOC000068-C0021,DOC000068,46,63,17,1.3696,0,0,0,0,0,1,section_resolved
DOC000068-C0022,DOC000068,26,42,16,1.6154,0,0,0,0,0,1,section_resolved
DOC000068-C0023,DOC000068,16,21,5,1.3125,0,0,0,0,0,1,section_resolved
DOC000068-C0024,DOC000068,25,41,16,1.6400,0,0,0,0,0,1,section_resolved
DOC000068-C0025,DOC000068,176,268,92,1.5227,0,0,0,0,0,0,section_resolved
DOC000069-C0001,DOC000069,1195,1682,487,1.4075,1,1,0,0,0,1,source_only
DOC000069-C0002,DOC000069,686,957,271,1.3950,0,0,0,0,0,1,source_only
DOC000070-C0001,DOC000070,665,873,208,1.3128,0,0,0,0,0,1,section_resolved
DOC000070-C0002,DOC000070,936,1300,364,1.3889,1,0,0,0,0,1,section_resolved
DOC000070-C0003,DOC000070,650,833,183,1.2815,0,0,0,1,0,1,section_resolved
DOC000070-C0004,DOC000070,642,995,353,1.5498,0,0,0,0,0,0,section_resolved
DOC000070-C0005,DOC000070,961,1541,580,1.6035,1,1,0,0,0,1,section_resolved
DOC000070-C0006,DOC000070,360,588,228,1.6333,0,0,0,0,0,1,section_resolved
DOC000070-C0007,DOC000070,768,1194,426,1.5547,0,0,0,0,0,1,section_resolved
DOC000070-C0008,DOC000070,575,724,149,1.2591,0,0,0,0,0,0,section_resolved
DOC000071-C0001,DOC000071,1190,1469,279,1.2345,1,0,0,0,0,1,source_only
DOC000071-C0002,DOC000071,1176,1779,603,1.5128,1,1,0,0,0,0,source_only
DOC000071-C0003,DOC000071,1173,1796,623,1.5311,1,1,0,0,0,0,source_only
DOC000071-C0004,DOC000071,1185,1804,619,1.5224,1,1,0,0,0,0,source_only
DOC000071-C0005,DOC000071,1168,1813,645,1.5522,1,1,0,0,0,0,source_only
DOC000071-C0006,DOC000071,1191,1755,564,1.4736,1,1,0,0,0,1,source_only
DOC000071-C0007,DOC000071,1177,1539,362,1.3076,1,1,0,1,0,1,source_only
DOC000071-C0008,DOC000071,1197,1780,583,1.4871,1,1,0,1,0,1,source_only
DOC000071-C0009,DOC000071,688,1013,325,1.4724,0,0,0,0,0,0,source_only
DOC000071-C0010,DOC000071,1432,1001,-431,0.6990,0,0,0,1,0,0,source_only
DOC000071-C0011,DOC000071,1092,1100,8,1.0073,0,0,0,1,0,0,source_only
DOC000071-C0012,DOC000071,1187,1951,764,1.6436,1,1,0,0,0,1,source_only
DOC000071-C0013,DOC000071,1189,1074,-115,0.9033,0,0,0,1,0,0,source_only
DOC000071-C0014,DOC000071,975,1435,460,1.4718,1,0,0,0,0,1,source_only
DOC000071-C0015,DOC000071,1143,1328,185,1.1619,1,0,0,1,0,1,source_only
DOC000071-C0016,DOC000071,1198,1812,614,1.5125,1,1,0,1,0,0,source_only
DOC000071-C0017,DOC000071,1075,1736,661,1.6149,1,1,0,0,0,0,source_only
DOC000071-C0018,DOC000071,1163,1438,275,1.2365,1,0,0,1,0,0,source_only
DOC000071-C0019,DOC000071,1176,1540,364,1.3095,1,1,0,1,0,1,source_only
DOC000071-C0020,DOC000071,627,897,270,1.4306,0,0,0,0,0,1,source_only
DOC000071-C0021,DOC000071,963,791,-172,0.8214,0,0,0,1,0,0,source_only
DOC000071-C0022,DOC000071,1159,797,-362,0.6877,0,0,0,1,0,0,source_only
DOC000071-C0023,DOC000071,442,570,128,1.2896,0,0,0,0,0,0,source_only
DOC000071-C0024,DOC000071,1402,1068,-334,0.7618,0,0,0,1,0,0,source_only
DOC000071-C0025,DOC000071,257,359,102,1.3969,0,0,0,0,0,0,source_only
DOC000071-C0026,DOC000071,1128,640,-488,0.5674,0,0,0,1,0,0,source_only
DOC000071-C0027,DOC000071,1367,1025,-342,0.7498,0,0,0,1,0,0,source_only
DOC000071-C0028,DOC000071,383,509,126,1.3290,0,0,0,0,0,1,source_only
DOC000071-C0029,DOC000071,1320,974,-346,0.7379,0,0,0,1,0,0,source_only
DOC000071-C0030,DOC000071,523,552,29,1.0554,0,0,0,1,0,0,source_only
DOC000071-C0031,DOC000071,1797,1534,-263,0.8536,1,1,0,1,0,0,source_only
DOC000071-C0032,DOC000071,705,888,183,1.2596,0,0,0,1,0,0,source_only
DOC000071-C0033,DOC000071,1394,1027,-367,0.7367,0,0,0,1,0,0,source_only
DOC000071-C0034,DOC000071,250,328,78,1.3120,0,0,0,0,0,1,source_only
DOC000071-C0035,DOC000071,1428,1158,-270,0.8109,0,0,0,1,0,0,source_only
DOC000071-C0036,DOC000071,1180,1508,328,1.2780,1,1,0,1,0,0,source_only
DOC000071-C0037,DOC000071,1089,1335,246,1.2259,1,0,0,1,0,1,source_only
DOC000071-C0038,DOC000071,1112,1560,448,1.4029,1,1,0,0,0,0,source_only
DOC000071-C0039,DOC000071,1137,971,-166,0.8540,0,0,0,1,0,0,source_only
DOC000071-C0040,DOC000071,541,453,-88,0.8373,0,0,0,1,0,1,source_only
DOC000071-C0041,DOC000071,665,504,-161,0.7579,0,0,0,1,0,0,source_only
DOC000071-C0042,DOC000071,1131,862,-269,0.7622,0,0,0,1,0,1,source_only
DOC000071-C0043,DOC000071,954,849,-105,0.8899,0,0,0,1,0,1,source_only
DOC000071-C0044,DOC000071,1146,949,-197,0.8281,0,0,0,1,0,1,source_only
DOC000071-C0045,DOC000071,1071,913,-158,0.8525,0,0,0,1,0,1,source_only
DOC000071-C0046,DOC000071,947,725,-222,0.7656,0,0,0,1,0,0,source_only
DOC000071-C0047,DOC000071,1009,718,-291,0.7116,0,0,0,1,0,1,source_only
DOC000071-C0048,DOC000071,750,676,-74,0.9013,0,0,0,1,0,1,source_only
DOC000071-C0049,DOC000071,1066,882,-184,0.8274,0,0,0,1,0,1,source_only
DOC000071-C0050,DOC000071,553,473,-80,0.8553,0,0,0,1,0,1,source_only
DOC000071-C0051,DOC000071,1020,817,-203,0.8010,0,0,0,1,0,0,source_only
DOC000071-C0052,DOC000071,811,674,-137,0.8311,0,0,0,1,0,1,source_only
DOC000071-C0053,DOC000071,644,446,-198,0.6925,0,0,0,1,0,1,source_only
DOC000071-C0054,DOC000071,1196,869,-327,0.7266,0,0,0,1,0,1,source_only
DOC000071-C0055,DOC000071,1197,859,-338,0.7176,0,0,0,1,0,0,source_only
DOC000071-C0056,DOC000071,720,664,-56,0.9222,0,0,0,1,0,1,source_only
DOC000071-C0057,DOC000071,524,391,-133,0.7462,0,0,0,1,0,1,source_only
DOC000072-C0001,DOC000072,404,651,247,1.6114,0,0,0,0,0,1,section_resolved
DOC000072-C0002,DOC000072,850,1014,164,1.1929,0,0,0,0,0,0,section_resolved
DOC000072-C0003,DOC000072,658,905,247,1.3754,0,0,0,0,0,0,section_resolved
DOC000072-C0004,DOC000072,1098,1674,576,1.5246,1,1,0,0,0,0,section_resolved
DOC000072-C0005,DOC000072,777,1213,436,1.5611,1,0,0,0,0,0,section_resolved
DOC000072-C0006,DOC000072,689,988,299,1.4340,0,0,0,0,0,0,section_resolved
DOC000072-C0007,DOC000072,1000,1603,603,1.6030,1,1,0,0,0,0,section_resolved
DOC000072-C0008,DOC000072,918,1304,386,1.4205,1,0,0,0,0,1,section_resolved
DOC000072-C0009,DOC000072,877,1405,528,1.6021,1,0,0,0,0,1,section_resolved
DOC000072-C0010,DOC000072,987,1588,601,1.6089,1,1,0,0,0,1,section_resolved
DOC000072-C0011,DOC000072,939,1459,520,1.5538,1,0,0,0,0,1,section_resolved
DOC000072-C0012,DOC000072,952,1575,623,1.6544,1,1,0,0,0,1,section_resolved
DOC000072-C0013,DOC000072,711,1092,381,1.5359,0,0,0,0,0,1,section_resolved
DOC000072-C0014,DOC000072,1050,1715,665,1.6333,1,1,0,0,0,1,section_resolved
DOC000072-C0015,DOC000072,944,1520,576,1.6102,1,1,0,0,0,1,section_resolved
DOC000072-C0016,DOC000072,752,1177,425,1.5652,0,0,0,0,0,1,section_resolved
DOC000072-C0017,DOC000072,359,509,150,1.4178,0,0,0,0,0,1,section_resolved
DOC000072-C0018,DOC000072,1192,1017,-175,0.8532,0,0,0,1,0,1,section_resolved
DOC000072-C0019,DOC000072,625,1021,396,1.6336,0,0,0,0,0,1,section_resolved
DOC000072-C0020,DOC000072,157,262,105,1.6688,0,0,0,0,0,0,section_resolved
DOC000072-C0021,DOC000072,1199,1730,531,1.4429,1,1,0,0,0,1,section_resolved
DOC000072-C0022,DOC000072,906,1176,270,1.2980,0,0,0,1,0,0,section_resolved
DOC000072-C0023,DOC000072,868,951,83,1.0956,0,0,0,1,0,0,section_resolved
DOC000072-C0024,DOC000072,1196,1300,104,1.0870,1,0,0,1,0,0,section_resolved
DOC000072-C0025,DOC000072,1179,1241,62,1.0526,1,0,0,1,0,1,section_resolved
DOC000072-C0026,DOC000072,1183,1742,559,1.4725,1,1,0,1,0,1,section_resolved
DOC000072-C0027,DOC000072,635,982,347,1.5465,0,0,0,0,0,1,section_resolved
DOC000072-C0028,DOC000072,740,1158,418,1.5649,0,0,0,0,0,1,section_resolved
DOC000072-C0029,DOC000072,748,1127,379,1.5067,0,0,0,1,0,1,section_resolved
DOC000072-C0030,DOC000072,708,706,-2,0.9972,0,0,0,1,0,0,section_resolved
DOC000072-C0031,DOC000072,593,495,-98,0.8347,0,0,0,1,0,0,section_resolved
DOC000072-C0032,DOC000072,729,794,65,1.0892,0,0,0,1,0,1,section_resolved
DOC000072-C0033,DOC000072,364,545,181,1.4973,0,0,0,0,0,1,section_resolved
DOC000072-C0034,DOC000072,1169,1345,176,1.1506,1,0,0,1,0,0,section_resolved
DOC000072-C0035,DOC000072,484,688,204,1.4215,0,0,0,0,0,1,section_resolved
DOC000072-C0036,DOC000072,767,1098,331,1.4316,0,0,0,0,0,1,section_resolved
DOC000072-C0037,DOC000072,1189,1636,447,1.3759,1,1,0,0,0,1,section_resolved
DOC000072-C0038,DOC000072,90,129,39,1.4333,0,0,0,0,0,0,section_resolved
DOC000072-C0039,DOC000072,398,532,134,1.3367,0,0,0,0,0,1,section_resolved
DOC000072-C0040,DOC000072,774,1127,353,1.4561,0,0,0,0,0,0,section_resolved
DOC000072-C0041,DOC000072,788,1089,301,1.3820,0,0,0,0,0,1,section_resolved
DOC000072-C0042,DOC000072,863,1124,261,1.3024,0,0,0,1,0,1,section_resolved
DOC000072-C0043,DOC000072,1200,1434,234,1.1950,1,0,0,1,0,0,section_resolved
DOC000072-C0044,DOC000072,899,1220,321,1.3571,1,0,0,0,0,1,section_resolved
DOC000072-C0045,DOC000072,386,511,125,1.3238,0,0,0,0,0,1,section_resolved
DOC000072-C0046,DOC000072,928,1305,377,1.4062,1,0,0,0,0,1,section_resolved
DOC000072-C0047,DOC000072,765,1183,418,1.5464,0,0,0,0,0,1,section_resolved
DOC000072-C0048,DOC000072,592,859,267,1.4510,0,0,0,0,0,1,section_resolved
DOC000072-C0049,DOC000072,947,1400,453,1.4784,1,0,0,0,0,1,section_resolved
DOC000072-C0050,DOC000072,61,84,23,1.3770,0,0,0,0,0,0,section_resolved
DOC000072-C0051,DOC000072,947,865,-82,0.9134,0,0,0,1,0,1,section_resolved
DOC000072-C0052,DOC000072,928,1281,353,1.3804,1,0,0,1,0,1,section_resolved
DOC000072-C0053,DOC000072,1147,1539,392,1.3418,1,1,0,0,0,0,section_resolved
DOC000072-C0054,DOC000072,457,621,164,1.3589,0,0,0,0,0,0,section_resolved
DOC000072-C0055,DOC000072,839,845,6,1.0072,0,0,0,1,0,0,section_resolved
DOC000072-C0056,DOC000072,439,330,-109,0.7517,0,0,0,1,0,0,section_resolved
DOC000072-C0057,DOC000072,978,785,-193,0.8027,0,0,0,1,0,0,section_resolved
DOC000072-C0058,DOC000072,802,814,12,1.0150,0,0,0,1,0,0,section_resolved
DOC000072-C0059,DOC000072,446,314,-132,0.7040,0,0,0,1,0,0,section_resolved
DOC000072-C0060,DOC000072,1047,972,-75,0.9284,0,0,0,1,0,0,section_resolved
DOC000072-C0061,DOC000072,857,1066,209,1.2439,0,0,0,1,0,0,section_resolved
DOC000072-C0062,DOC000072,1031,1230,199,1.1930,1,0,0,1,0,0,section_resolved
DOC000072-C0063,DOC000072,2763,1047,-1716,0.3789,0,0,0,1,0,0,section_resolved
DOC000072-C0064,DOC000072,851,820,-31,0.9636,0,0,0,0,0,0,section_resolved
DOC000072-C0065,DOC000072,850,812,-38,0.9553,0,0,0,0,0,0,section_resolved
DOC000072-C0066,DOC000072,819,851,32,1.0391,0,0,0,0,0,0,section_resolved
DOC000072-C0067,DOC000072,535,539,4,1.0075,0,0,0,0,0,0,section_resolved
DOC000072-C0068,DOC000072,633,621,-12,0.9810,0,0,0,0,0,0,section_resolved
DOC000072-C0069,DOC000072,684,647,-37,0.9459,0,0,0,0,0,0,section_resolved
DOC000072-C0070,DOC000072,795,795,0,1.0000,0,0,0,0,0,0,section_resolved
DOC000072-C0071,DOC000072,723,755,32,1.0443,0,0,0,0,0,0,section_resolved
DOC000073-C0001,DOC000073,1141,1511,370,1.3243,1,1,0,1,0,1,source_only
DOC000073-C0002,DOC000073,770,1257,487,1.6325,1,0,0,0,0,0,section_resolved
DOC000073-C0003,DOC000073,303,357,54,1.1782,0,0,0,1,0,1,section_resolved
DOC000073-C0004,DOC000073,1095,1273,178,1.1626,1,0,0,1,0,1,section_resolved
DOC000073-C0005,DOC000073,272,410,138,1.5074,0,0,0,0,0,1,section_resolved
DOC000074-C0001,DOC000074,1200,1742,542,1.4517,1,1,0,0,0,1,source_only
DOC000074-C0002,DOC000074,1199,1798,599,1.4996,1,1,0,0,0,1,source_only
DOC000074-C0003,DOC000074,964,1339,375,1.3890,1,0,0,1,0,1,source_only
DOC000074-C0004,DOC000074,1198,1265,67,1.0559,1,0,0,1,0,1,source_only
DOC000074-C0005,DOC000074,1164,1093,-71,0.9390,0,0,0,1,0,1,source_only
DOC000074-C0006,DOC000074,714,685,-29,0.9594,0,0,0,1,0,0,source_only
DOC000074-C0007,DOC000074,1017,876,-141,0.8614,0,0,0,1,0,0,source_only
DOC000074-C0008,DOC000074,1144,1333,189,1.1652,1,0,0,1,0,0,source_only
DOC000074-C0009,DOC000074,1186,1282,96,1.0809,1,0,0,1,0,1,source_only
DOC000074-C0010,DOC000074,1156,1646,490,1.4239,1,1,0,0,0,1,source_only
DOC000074-C0011,DOC000074,1156,1688,532,1.4602,1,1,0,0,0,1,source_only
DOC000074-C0012,DOC000074,1182,1673,491,1.4154,1,1,0,0,0,1,source_only
DOC000074-C0013,DOC000074,115,156,41,1.3565,0,0,0,0,0,0,source_only
DOC000075-C0001,DOC000075,1184,1531,347,1.2931,1,1,0,0,0,1,source_only
DOC000075-C0002,DOC000075,1196,1886,690,1.5769,1,1,0,0,0,0,source_only
DOC000075-C0003,DOC000075,1200,1909,709,1.5908,1,1,0,0,0,0,source_only
DOC000075-C0004,DOC000075,1113,1821,708,1.6361,1,1,0,0,0,1,source_only
DOC000075-C0005,DOC000075,1171,1854,683,1.5833,1,1,0,0,0,1,source_only
DOC000075-C0006,DOC000075,1159,1867,708,1.6109,1,1,0,0,0,1,source_only
DOC000075-C0007,DOC000075,1184,1806,622,1.5253,1,1,0,0,0,1,source_only
DOC000075-C0008,DOC000075,1126,1607,481,1.4272,1,1,0,1,0,1,source_only
DOC000075-C0009,DOC000075,1163,1770,607,1.5219,1,1,0,0,0,1,source_only
DOC000075-C0010,DOC000075,1181,1514,333,1.2820,1,1,0,1,0,1,source_only
DOC000075-C0011,DOC000075,1165,1699,534,1.4584,1,1,0,0,0,0,source_only
DOC000075-C0012,DOC000075,998,1387,389,1.3898,1,0,0,0,0,1,source_only
DOC000075-C0013,DOC000075,916,735,-181,0.8024,0,0,0,1,0,0,source_only
DOC000075-C0014,DOC000075,632,609,-23,0.9636,0,0,0,1,0,0,source_only
DOC000075-C0015,DOC000075,1182,1258,76,1.0643,1,0,0,1,0,0,source_only
DOC000075-C0016,DOC000075,1182,1816,634,1.5364,1,1,0,0,0,0,source_only
DOC000075-C0017,DOC000075,1165,1757,592,1.5082,1,1,0,0,0,1,source_only
DOC000075-C0018,DOC000075,1184,1757,573,1.4840,1,1,0,0,0,1,source_only
DOC000075-C0019,DOC000075,854,1135,281,1.3290,0,0,0,0,0,0,source_only
DOC000075-C0020,DOC000075,1127,1049,-78,0.9308,0,0,0,1,0,0,source_only
DOC000075-C0021,DOC000075,1081,1027,-54,0.9500,0,0,0,1,0,0,source_only
DOC000075-C0022,DOC000075,880,860,-20,0.9773,0,0,0,1,0,0,source_only
DOC000075-C0023,DOC000075,667,499,-168,0.7481,0,0,0,1,0,0,source_only
DOC000075-C0024,DOC000075,602,624,22,1.0365,0,0,0,1,0,0,source_only
DOC000075-C0025,DOC000075,1446,1975,529,1.3658,1,1,0,1,0,0,source_only
DOC000075-C0026,DOC000075,1063,1549,486,1.4572,1,1,0,1,0,0,source_only
DOC000075-C0027,DOC000075,1518,1964,446,1.2938,1,1,0,1,0,0,source_only
DOC000075-C0028,DOC000075,865,789,-76,0.9121,0,0,0,1,0,0,source_only
DOC000075-C0029,DOC000075,1200,1981,781,1.6508,1,1,0,1,0,1,source_only
DOC000075-C0030,DOC000075,1200,1674,474,1.3950,1,1,0,1,0,1,source_only
DOC000075-C0031,DOC000075,1191,1544,353,1.2964,1,1,0,1,0,1,source_only
DOC000075-C0032,DOC000075,1037,1362,325,1.3134,1,0,0,1,0,1,source_only
DOC000075-C0033,DOC000075,1175,1592,417,1.3549,1,1,0,1,0,1,source_only
DOC000075-C0034,DOC000075,1174,1734,560,1.4770,1,1,0,0,0,1,source_only
DOC000075-C0035,DOC000075,1190,1717,527,1.4429,1,1,0,0,0,1,source_only
DOC000075-C0036,DOC000075,1141,1452,311,1.2726,1,0,0,1,0,1,source_only
DOC000075-C0037,DOC000075,1145,1603,458,1.4000,1,1,0,0,0,1,source_only
DOC000075-C0038,DOC000075,1188,1682,494,1.4158,1,1,0,0,0,1,source_only
DOC000075-C0039,DOC000075,1184,1689,505,1.4265,1,1,0,0,0,0,source_only
DOC000075-C0040,DOC000075,1193,1679,486,1.4074,1,1,0,0,0,1,source_only
DOC000075-C0041,DOC000075,1199,1665,466,1.3887,1,1,0,0,0,1,source_only
DOC000075-C0042,DOC000075,1191,1799,608,1.5105,1,1,0,0,0,1,source_only
DOC000075-C0043,DOC000075,1167,1661,494,1.4233,1,1,0,0,0,0,source_only
DOC000075-C0044,DOC000075,1200,1549,349,1.2908,1,1,0,1,0,1,source_only
DOC000075-C0045,DOC000075,1186,1770,584,1.4924,1,1,0,0,0,1,source_only
DOC000075-C0046,DOC000075,1177,1710,533,1.4528,1,1,0,0,0,0,source_only
DOC000075-C0047,DOC000075,1200,1699,499,1.4158,1,1,0,0,0,1,source_only
DOC000075-C0048,DOC000075,1198,1705,507,1.4232,1,1,0,0,0,0,source_only
DOC000075-C0049,DOC000075,1171,1620,449,1.3834,1,1,0,0,0,1,source_only
DOC000075-C0050,DOC000075,1159,1564,405,1.3494,1,1,0,0,0,1,source_only
DOC000075-C0051,DOC000075,1163,1338,175,1.1505,1,0,0,1,0,0,source_only
DOC000075-C0052,DOC000075,1189,1609,420,1.3532,1,1,0,0,0,1,source_only
DOC000075-C0053,DOC000075,1109,1236,127,1.1145,1,0,0,1,0,1,source_only
DOC000075-C0054,DOC000075,1168,1464,296,1.2534,1,0,0,1,0,0,source_only
DOC000075-C0055,DOC000075,1158,1625,467,1.4033,1,1,0,0,0,1,source_only
DOC000075-C0056,DOC000075,1035,1416,381,1.3681,1,0,0,0,0,0,source_only
DOC000075-C0057,DOC000075,1440,1718,278,1.1931,1,1,0,1,0,0,source_only
DOC000075-C0058,DOC000075,1196,1468,272,1.2274,1,0,0,1,0,1,source_only
DOC000075-C0059,DOC000075,1197,1273,76,1.0635,1,0,0,1,0,1,source_only
DOC000075-C0060,DOC000075,1200,1402,202,1.1683,1,0,0,1,0,1,source_only
DOC000075-C0061,DOC000075,1093,756,-337,0.6917,0,0,0,1,0,0,source_only
DOC000075-C0062,DOC000075,1064,1013,-51,0.9521,0,0,0,1,0,0,source_only
DOC000075-C0063,DOC000075,1185,1498,313,1.2641,1,0,0,1,0,1,source_only
DOC000075-C0064,DOC000075,1180,1696,516,1.4373,1,1,0,0,0,1,source_only
DOC000075-C0065,DOC000075,1198,1668,470,1.3923,1,1,0,1,0,1,source_only
DOC000075-C0066,DOC000075,1119,1656,537,1.4799,1,1,0,1,0,1,source_only
DOC000075-C0067,DOC000075,1041,1047,6,1.0058,0,0,0,1,0,0,source_only
DOC000075-C0068,DOC000075,1179,1411,232,1.1968,1,0,0,1,0,0,source_only
DOC000075-C0069,DOC000075,768,1006,238,1.3099,0,0,0,0,0,0,source_only
DOC000075-C0070,DOC000075,657,646,-11,0.9833,0,0,0,1,0,0,source_only
DOC000075-C0071,DOC000075,671,616,-55,0.9180,0,0,0,1,0,0,source_only
DOC000075-C0072,DOC000075,641,539,-102,0.8409,0,0,0,1,0,0,source_only
DOC000075-C0073,DOC000075,669,665,-4,0.9940,0,0,0,1,0,0,source_only
DOC000075-C0074,DOC000075,1085,957,-128,0.8820,0,0,0,1,0,0,source_only
DOC000075-C0075,DOC000075,1060,991,-69,0.9349,0,0,0,1,0,0,source_only
DOC000075-C0076,DOC000075,642,633,-9,0.9860,0,0,0,1,0,0,source_only
DOC000075-C0077,DOC000075,1013,867,-146,0.8559,0,0,0,1,0,0,source_only
